"truth","detected","match"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"fr","fr","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","en","N"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","de","N"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","sv","N"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","en","N"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","fr","N"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","da","N"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","de","N"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"nl","nl","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","it","N"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","pt","N"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","none","N"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","fr","N"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","fr","N"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","pt","N"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","pt","N"
"es","pt","N"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","pt","N"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","ms","N"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","en","N"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","fr","N"
"es","es","Y"
"es","es","Y"
"es","de","N"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","tr","N"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","it","N"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","it","N"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","pt","N"
"es","es","Y"
"es","es","Y"
"es","it","N"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","pt","N"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","pt","N"
"es","es","Y"
"es","es","Y"
"es","it","N"
"es","es","Y"
"es","es","Y"
"es","pt","N"
"es","es","Y"
"es","pt","N"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
